"subject" "session" "orLarge" "orSmall" "task" "rt" "response" "vertical"
"10349" 5 5 "Top" 1.5 "equ" 0.905543186089 0 TRUE
"10350" 5 5 "Top" -0.5 "comp" 0.940833791039 0 TRUE
"10351" 5 5 "Top" -1 "comp" 0.729166435098 0 TRUE
"10352" 5 5 "Bottom" 2 "equ" 1.08196209845 0 TRUE
"10353" 5 5 "Bottom" 0 "comp" 1.69348334606 0 TRUE
"10354" 5 5 "Left" -2 "comp" 0.693842484332 0 FALSE
"10355" 5 5 "Top" 1.5 "equ" 2.38734116181 0 TRUE
"10356" 5 5 "Top" -2 "equ" 1.10547779763 0 TRUE
"10357" 5 5 "Bottom" -0.5 "comp" 0.999598700355 0 TRUE
"10358" 5 5 "Bottom" 2 "comp" 0.870220001892 1 TRUE
"10359" 5 5 "Right" -1 "equ" 1.68171265642 1 FALSE
"10360" 5 5 "Left" 0 "comp" 0.976117113571 1 FALSE
"10361" 5 5 "Left" 2 "comp" 0.658561844799 1 FALSE
"10362" 5 5 "Top" -1.5 "equ" 0.999647377579 0 TRUE
"10363" 5 5 "Right" 0 "comp" 1.03490157043 0 FALSE
"10364" 5 5 "Right" 1 "comp" 1.45827691055 1 FALSE
"10365" 5 5 "Left" 1.5 "comp" 0.70561815668 1 FALSE
"10366" 5 5 "Bottom" -1 "comp" 0.752683667411 0 TRUE
"10367" 5 5 "Bottom" -2 "comp" 0.611553060284 0 TRUE
"10368" 5 5 "Right" 1.5 "equ" 1.12901496077 0 FALSE
"10369" 5 5 "Right" -1.5 "equ" 0.787925595137 0 FALSE
"10370" 5 5 "Right" 0.5 "comp" 1.08196554802 0 FALSE
"10371" 5 5 "Bottom" 2 "comp" 0.682104757219 1 TRUE
"10372" 5 5 "Left" 0 "comp" 1.07018297654 0 FALSE
"10373" 5 5 "Right" 0.5 "equ" 1.3054193083 1 FALSE
"10374" 5 5 "Bottom" 2 "equ" 0.929034355006 0 TRUE
"10375" 5 5 "Top" 0 "comp" 0.776174069761 1 TRUE
"10376" 5 5 "Right" 1.5 "equ" 1.09370787456 0 FALSE
"10377" 5 5 "Left" 1 "comp" 0.823190519975 1 FALSE
"10378" 5 5 "Bottom" 1 "comp" 1.05841190361 1 TRUE
"10379" 5 5 "Right" 1 "equ" 1.08192683621 0 FALSE
"10380" 5 5 "Bottom" 0 "comp" 1.85810512211 1 TRUE
"10381" 5 5 "Bottom" 1.5 "comp" 0.729115458162 1 TRUE
"10382" 5 5 "Top" 0 "equ" 1.64647417827 1 TRUE
"10383" 5 5 "Top" 2 "equ" 0.893763297601 0 TRUE
"10384" 5 5 "Top" -1 "comp" 0.658554179092 0 TRUE
"10385" 5 5 "Bottom" -1.5 "equ" 1.44650698748 0 TRUE
"10386" 5 5 "Right" -1.5 "comp" 1.04666267794 0 FALSE
"10387" 5 5 "Right" -0.5 "equ" 1.16426532077 0 FALSE
"10388" 5 5 "Left" 1.5 "equ" 0.940861770861 0 FALSE
"10389" 5 5 "Left" -1.5 "comp" 0.787931344414 0 FALSE
"10390" 5 5 "Top" 2 "comp" 0.705624289247 1 TRUE
"10391" 5 5 "Right" 2 "equ" 1.21131396695 0 FALSE
"10392" 5 5 "Left" 0.5 "comp" 0.929084182088 1 FALSE
"10393" 5 5 "Right" 0 "comp" 1.49327775186 0 FALSE
"10394" 5 5 "Left" 1 "comp" 0.976124395991 1 FALSE
"10395" 5 5 "Top" -1 "equ" 1.01140081939 0 TRUE
"10396" 5 5 "Right" 1 "comp" 0.929089548081 1 FALSE
"10397" 5 5 "Top" 0 "comp" 0.952561936017 0 TRUE
"10398" 5 5 "Right" 2 "equ" 0.999625147037 0 FALSE
"10399" 5 5 "Right" 0 "equ" 6.18592170326 0 FALSE
"10400" 5 5 "Right" -0.5 "comp" 0.740874265961 0 FALSE
"10401" 5 5 "Right" 1.5 "comp" 0.717374664771 1 FALSE
"10402" 5 5 "Left" 1.5 "equ" 1.9169198585 0 FALSE
"10403" 5 5 "Right" 1.5 "equ" 0.917294328185 0 FALSE
"10404" 5 5 "Left" -0.5 "comp" 0.705605891555 0 FALSE
"10405" 5 5 "Bottom" -0.5 "equ" 1.2465631771 0 TRUE
"10406" 5 5 "Left" 1.5 "comp" 1.38770298307 1 FALSE
"10407" 5 5 "Top" -0.5 "comp" 0.752646872028 0 TRUE
"10408" 5 5 "Right" -0.5 "comp" 0.635068759457 0 FALSE
"10409" 5 5 "Bottom" 0 "equ" 1.41120795026 1 TRUE
"10410" 5 5 "Bottom" -1 "equ" 1.14072394149 0 TRUE
"10411" 5 5 "Right" -0.5 "comp" 0.940825742051 0 FALSE
"10412" 5 5 "Bottom" 1 "equ" 1.22304211193 0 TRUE
"10413" 5 5 "Left" 0.5 "equ" 2.24619369013 0 FALSE
"10414" 5 5 "Right" 0.5 "equ" 1.08202802352 1 FALSE
"10415" 5 5 "Top" 0.5 "comp" 1.07017991026 0 TRUE
"10416" 5 5 "Left" 1 "equ" 1.86994480309 1 FALSE
"10417" 5 5 "Right" -1.5 "comp" 0.952567302011 0 FALSE
"10418" 5 5 "Right" -1 "equ" 1.31713940429 0 FALSE
"10419" 5 5 "Right" -0.5 "equ" 0.752634606899 0 FALSE
"10420" 5 5 "Left" 1 "comp" 1.49353455297 0 FALSE
"10421" 5 5 "Right" -0.5 "equ" 1.7170078608 0 FALSE
"10422" 5 5 "Left" -1.5 "equ" 0.905530154392 0 FALSE
"10423" 5 5 "Left" -1 "equ" 0.846742247959 0 FALSE
"10424" 5 5 "Left" -0.5 "comp" 0.917312725873 0 FALSE
"10425" 5 5 "Right" 0 "equ" 0.987867105807 0 FALSE
"10426" 5 5 "Top" 1 "equ" 1.05842148574 0 TRUE
"10427" 5 5 "Top" 1.5 "comp" 0.693842101049 1 TRUE
"10428" 5 5 "Top" 1 "equ" 2.08158762878 0 TRUE
"10429" 5 5 "Left" 0 "equ" 1.29361757256 1 FALSE
"10430" 5 5 "Top" 0.5 "comp" 0.823238813919 1 TRUE
"10431" 5 5 "Right" 0.5 "comp" 0.717372748346 0 FALSE
"10432" 5 5 "Left" -0.5 "equ" 2.22269868836 1 FALSE
"10433" 5 5 "Bottom" 0 "equ" 1.52883435677 1 TRUE
"10434" 5 5 "Top" 0 "equ" 1.03487780675 0 TRUE
"10435" 5 5 "Left" 2 "equ" 1.36417923491 0 FALSE
"10436" 5 5 "Top" 2 "comp" 0.682079843682 1 TRUE
"10437" 5 5 "Right" 1 "equ" 1.23486032894 0 FALSE
"10438" 5 5 "Top" 0.5 "equ" 1.09371017427 0 TRUE
"10439" 5 5 "Left" 1 "equ" 1.27008002612 0 FALSE
"10440" 5 5 "Right" 2 "comp" 0.776149922789 1 FALSE
"10441" 5 6 "Right" 1.5 "equ" 1.56415869082 0 FALSE
"10442" 5 6 "Left" 2 "equ" 1.14073314034 0 FALSE
"10443" 5 6 "Top" -1.5 "comp" 1.15246588474 0 TRUE
"10444" 5 6 "Left" -2 "equ" 1.21129135312 0 FALSE
"10445" 5 6 "Top" -2 "comp" 0.811437844741 0 TRUE
"10446" 5 6 "Bottom" 1.5 "equ" 1.7051892605 0 TRUE
"10447" 5 6 "Bottom" -0.5 "equ" 1.37591351245 0 TRUE
"10448" 5 6 "Top" -1 "comp" 0.834930163513 0 TRUE
"10449" 5 6 "Right" 0 "comp" 1.14072202506 0 FALSE
"10450" 5 6 "Left" -1 "equ" 1.04665232924 0 FALSE
"10451" 5 6 "Bottom" 1.5 "equ" 0.964330709235 0 TRUE
"10452" 5 6 "Top" -1 "comp" 0.952576117573 0 TRUE
"10453" 5 6 "Left" -0.5 "comp" 0.799678270372 0 FALSE
"10454" 5 6 "Right" 0 "equ" 2.44611258697 0 FALSE
"10455" 5 6 "Bottom" 1.5 "comp" 0.952561169449 1 TRUE
"10456" 5 6 "Right" 1 "comp" 0.976109064581 1 FALSE
"10457" 5 6 "Bottom" -1 "equ" 1.70521954003 0 TRUE
"10458" 5 6 "Left" 1.5 "comp" 0.975942718788 1 FALSE
"10459" 5 6 "Left" 0.5 "equ" 1.38769378422 1 FALSE
"10460" 5 6 "Right" 0 "equ" 1.43473936412 1 FALSE
"10461" 5 6 "Top" 0 "comp" 1.27009190797 0 TRUE
"10462" 5 6 "Bottom" 0 "equ" 3.36345827538 1 TRUE
"10463" 5 6 "Bottom" -0.5 "comp" 0.999633962598 0 TRUE
"10464" 5 6 "Bottom" 0.5 "equ" 1.24659767277 1 TRUE
"10465" 5 6 "Bottom" 1 "equ" 1.17599499889 0 TRUE
"10466" 5 6 "Right" -1 "comp" 0.823401326857 0 FALSE
"10467" 5 6 "Top" -1.5 "comp" 0.670355531553 0 TRUE
"10468" 5 6 "Bottom" -1 "comp" 0.787927128278 0 TRUE
"10469" 5 6 "Top" 1 "equ" 1.3288978288 0 TRUE
"10470" 5 6 "Right" 1.5 "equ" 1.18776300554 0 FALSE
"10471" 5 6 "Left" -1 "equ" 0.929168888124 0 FALSE
"10472" 5 6 "Left" -1 "comp" 0.834972324889 0 FALSE
"10473" 5 6 "Left" 1.5 "equ" 1.07018335982 0 FALSE
"10474" 5 6 "Left" 1.5 "comp" 0.929040870855 1 FALSE
"10475" 5 6 "Bottom" 1.5 "comp" 2.05805813134 0 TRUE
"10476" 5 6 "Left" -2 "equ" 1.71702165907 0 FALSE
"10477" 5 6 "Bottom" -1 "comp" 0.82322808193 0 TRUE
"10478" 5 6 "Bottom" 2 "equ" 1.04662396614 0 TRUE
"10479" 5 6 "Left" -1.5 "equ" 1.16427988561 0 FALSE
"10480" 5 6 "Top" 0 "comp" 1.24657007623 0 TRUE
"10481" 5 6 "Bottom" -1.5 "equ" 1.25834613187 0 TRUE
"10482" 5 6 "Left" -1.5 "equ" 0.834955460339 0 FALSE
"10483" 5 6 "Right" 1.5 "comp" 0.823243796624 1 FALSE
"10484" 5 6 "Right" 1 "equ" 1.09370135871 0 FALSE
"10485" 5 6 "Bottom" -2 "equ" 1.08191572094 0 TRUE
"10486" 5 6 "Left" -1.5 "comp" 0.764477737452 0 FALSE
"10487" 5 6 "Right" -2 "equ" 1.43477156008 0 FALSE
"10488" 5 6 "Left" 0 "equ" 1.48175964719 1 FALSE
"10489" 5 6 "Bottom" 1 "equ" 1.83465189843 0 TRUE
"10490" 5 6 "Bottom" -1.5 "comp" 0.670306854328 0 TRUE
"10491" 5 6 "Right" -1.5 "equ" 1.09368986015 0 FALSE
"10492" 5 6 "Bottom" -1.5 "comp" 0.717394595601 0 TRUE
"10493" 5 6 "Bottom" -2 "comp" 0.693851299893 0 TRUE
"10494" 5 6 "Right" 1.5 "comp" 0.834991872436 1 FALSE
"10495" 5 6 "Top" 1 "equ" 1.4465246186 0 TRUE
"10496" 5 6 "Top" -2 "equ" 0.999614415051 0 TRUE
"10497" 5 6 "Right" -1.5 "comp" 1.07020597365 0 FALSE
"10498" 5 6 "Bottom" 2 "comp" 0.740864300545 1 TRUE
"10499" 5 6 "Right" -1.5 "equ" 1.59939601912 0 FALSE
"10500" 5 6 "Bottom" 2 "equ" 3.82210007348 0 TRUE
"10501" 5 6 "Right" -1 "comp" 0.85849377334 0 FALSE
"10502" 5 6 "Right" 1.5 "equ" 0.987873621658 0 FALSE
"10503" 5 6 "Left" 0 "equ" 1.41127195889 1 FALSE
"10504" 5 6 "Bottom" 1 "equ" 6.20940099033 0 TRUE
"10505" 5 6 "Top" -1 "equ" 0.98784372541 0 TRUE
"10506" 5 6 "Right" 2 "equ" 1.52879219539 0 FALSE
"10507" 5 6 "Bottom" -0.5 "equ" 1.58760731508 0 TRUE
"10508" 5 6 "Left" 2 "equ" 1.01134370989 0 FALSE
"10509" 5 6 "Top" 1.5 "comp" 0.823230764926 1 TRUE
"10510" 5 6 "Top" -1 "equ" 1.32888939653 0 TRUE
"10511" 5 6 "Top" -0.5 "equ" 0.976142793682 0 TRUE
"10512" 5 6 "Right" -2 "equ" 1.91676577784 0 FALSE
"10513" 5 6 "Left" 1.5 "equ" 0.9290734501 0 FALSE
"10514" 5 6 "Left" -1 "equ" 1.36414895538 0 FALSE
"10515" 5 6 "Left" -0.5 "equ" 0.976102548732 0 FALSE
"10516" 5 6 "Right" -1 "equ" 1.55232399254 0 FALSE
"10517" 5 6 "Right" 0.5 "equ" 1.62287338977 1 FALSE
"10518" 5 6 "Right" -1 "equ" 0.858473842507 0 FALSE
"10519" 5 6 "Right" -1 "equ" 0.987842192269 0 FALSE
"10520" 5 6 "Bottom" -0.5 "comp" 0.999603683064 0 TRUE
"10521" 5 6 "Top" 2 "equ" 1.21132239923 0 TRUE
"10522" 5 6 "Top" -0.5 "comp" 0.834945494923 0 TRUE
"10523" 5 6 "Right" 1 "comp" 0.846672490047 1 FALSE
"10524" 5 6 "Bottom" -1.5 "equ" 1.55235503865 0 TRUE
"10525" 5 6 "Top" 0.5 "comp" 0.834979990594 1 TRUE
"10526" 5 6 "Right" -1 "comp" 1.27008500883 0 FALSE
"10527" 5 6 "Top" -0.5 "comp" 0.917298544321 1 TRUE
"10528" 5 6 "Bottom" 2 "equ" 1.11720172647 0 TRUE
"10529" 5 6 "Bottom" -0.5 "comp" 0.976114813859 0 TRUE
"10530" 5 6 "Top" -0.5 "equ" 4.04552623722 0 TRUE
"10531" 5 6 "Right" -1.5 "equ" 0.917294328183 0 FALSE
"10532" 5 6 "Right" 0.5 "comp" 1.30539401147 1 FALSE
"10533" 5 6 "Right" 0 "equ" 1.90497515737 1 FALSE
"10534" 5 6 "Right" 0.5 "comp" 0.905550851794 1 FALSE
"10535" 5 6 "Top" 2 "comp" 0.846769461212 1 TRUE
"10536" 5 6 "Right" 2 "equ" 1.62291976728 0 FALSE
"10537" 5 6 "Right" 1 "comp" 0.952574967718 1 FALSE
"10538" 5 6 "Left" -1.5 "comp" 1.30541355902 0 FALSE
"10539" 5 6 "Bottom" -2 "comp" 0.82325376204 0 TRUE
"10540" 5 6 "Top" 1.5 "equ" 1.84655788776 0 TRUE
"10541" 5 6 "Top" 0.5 "equ" 1.62292666642 1 TRUE
"10542" 5 6 "Bottom" 1.5 "comp" 0.882017521501 1 TRUE
"10543" 5 6 "Left" 1 "equ" 1.07015231372 0 FALSE
"10544" 5 6 "Top" 2 "comp" 0.740906078635 1 TRUE
"10545" 5 6 "Right" 0.5 "comp" 1.02315732747 0 FALSE
"10546" 5 6 "Right" -0.5 "equ" 1.65820270653 1 FALSE
"10547" 5 6 "Right" 0.5 "equ" 2.34027028508 1 FALSE
"10548" 5 6 "Bottom" -1 "comp" 0.729164518672 0 TRUE
"10549" 5 6 "Bottom" 1 "comp" 2.18736208918 1 TRUE
"10550" 5 6 "Top" -1.5 "equ" 1.5641149963 0 TRUE
"10551" 5 6 "Bottom" 1.5 "equ" 0.905521338831 0 TRUE
"10552" 5 6 "Right" 2 "comp" 0.952595665121 1 FALSE
"10553" 5 6 "Left" 0 "comp" 0.811432095463 0 FALSE
"10554" 5 6 "Bottom" 2 "comp" 0.776176369469 1 TRUE
"10555" 5 6 "Top" 1 "comp" 0.740878098813 1 TRUE
"10556" 5 6 "Bottom" 0.5 "equ" 1.83457869095 0 TRUE
"10557" 5 6 "Bottom" -1 "comp" 0.752652238022 0 TRUE
"10558" 5 6 "Top" 1.5 "equ" 1.14076610287 0 TRUE
"10559" 5 6 "Top" 2 "comp" 0.987894319061 1 TRUE
"10560" 5 6 "Bottom" 1 "comp" 0.917320774865 1 TRUE
"10561" 5 6 "Top" -1.5 "equ" 1.19954174417 0 TRUE
"10562" 5 6 "Top" 0 "equ" 2.82247454315 0 TRUE
"10563" 5 6 "Top" 0.5 "equ" 1.54058664872 1 TRUE
"10564" 5 6 "Bottom" -2 "equ" 1.15248006629 0 TRUE
"10565" 5 6 "Bottom" 0.5 "comp" 1.09371285726 1 TRUE
"10566" 5 6 "Top" 2 "equ" 1.2583737284 0 TRUE
"10567" 5 6 "Bottom" -0.5 "equ" 2.8694771951 0 TRUE
"10568" 5 6 "Top" 1.5 "equ" 1.4935571668 1 TRUE
"10569" 5 6 "Bottom" 0.5 "equ" 1.37593804271 1 TRUE
"10570" 5 6 "Left" 0.5 "comp" 1.481798359 0 FALSE
"10571" 5 6 "Top" 1.5 "equ" 1.31710260891 0 TRUE
"10572" 5 6 "Bottom" 2 "equ" 1.434724416 0 TRUE
"10573" 5 6 "Right" -1 "comp" 1.14074272247 0 FALSE
"10574" 5 6 "Left" -0.5 "comp" 0.846695487161 0 FALSE
"10575" 5 6 "Bottom" 0 "equ" 6.99742853934 0 TRUE
"10576" 5 6 "Top" 1.5 "equ" 1.81108177276 0 TRUE
"10577" 5 6 "Top" -2 "equ" 0.964348723641 0 TRUE
"10578" 5 6 "Left" -1.5 "comp" 0.976119796568 0 FALSE
"10579" 5 6 "Right" -2 "equ" 1.27009804053 0 FALSE
"10580" 5 6 "Left" -2 "comp" 0.682112422926 0 FALSE
"10581" 5 6 "Left" 0.5 "equ" 1.97572347963 1 FALSE
"10582" 5 6 "Bottom" 0 "comp" 0.811454326006 0 TRUE
"10583" 5 6 "Top" 0 "equ" 1.2465762088 0 TRUE
"10584" 5 6 "Top" 1 "comp" 1.0584329843 1 TRUE
"10585" 5 6 "Left" -1.5 "comp" 0.764448607774 0 FALSE
"10586" 5 6 "Right" -1 "comp" 1.08198509557 0 FALSE
"10587" 5 6 "Bottom" 1 "equ" 4.96286847605 0 TRUE
"10588" 5 6 "Left" 0 "comp" 0.999596400645 0 FALSE
"10589" 5 6 "Right" 0.5 "comp" 2.29325843429 1 FALSE
"10590" 5 6 "Top" -1.5 "comp" 0.670343649711 0 TRUE
"10591" 5 6 "Top" -2 "equ" 0.882017904787 0 TRUE
"10592" 5 6 "Bottom" 0.5 "equ" 1.08194676705 0 TRUE
"10593" 5 6 "Bottom" -1.5 "equ" 0.893777479156 0 TRUE
"10594" 5 6 "Bottom" 2 "equ" 0.752663736579 0 TRUE
"10595" 5 6 "Left" 1 "comp" 0.905561200495 1 FALSE
"10596" 5 6 "Left" 1.5 "equ" 1.19954481045 0 FALSE
"10597" 5 6 "Right" -1.5 "comp" 1.68175098495 0 FALSE
"10598" 5 6 "Top" -1.5 "comp" 0.705612407403 0 TRUE
"10599" 5 6 "Right" 0.5 "equ" 1.41120603383 1 FALSE
"10600" 5 6 "Left" 0 "equ" 2.37549074884 0 FALSE
"10601" 5 6 "Right" -1.5 "equ" 1.35242924267 0 FALSE
"10602" 5 6 "Bottom" 0 "comp" 2.38729056816 1 TRUE
"10603" 5 6 "Top" -1 "equ" 1.35245530607 0 TRUE
"10604" 5 6 "Bottom" 1 "comp" 0.811468124275 1 TRUE
"10605" 5 6 "Left" 0.5 "comp" 1.22307469118 0 FALSE
"10606" 5 6 "Top" 0 "comp" 0.799707016765 1 TRUE
"10607" 5 6 "Left" -2 "equ" 1.16428755132 0 FALSE
"10608" 5 6 "Left" -0.5 "equ" 1.31714898642 0 FALSE
"10609" 5 6 "Bottom" -2 "equ" 1.2701091558 0 TRUE
"10610" 5 6 "Top" 0 "equ" 1.28186988003 0 TRUE
"10611" 5 6 "Left" 0.5 "comp" 1.01137168971 0 FALSE
"10612" 5 6 "Top" -1.5 "comp" 0.823240730342 0 TRUE
"10613" 5 6 "Right" 1.5 "comp" 0.858527502441 1 FALSE
"10614" 5 6 "Bottom" 0.5 "comp" 0.740948623297 1 TRUE
"10615" 5 6 "Top" 0.5 "comp" 0.85850182233 1 TRUE
"10616" 5 6 "Left" -2 "equ" 1.43475201253 0 FALSE
"10617" 5 6 "Bottom" 1.5 "comp" 0.917505518349 1 TRUE
"10618" 5 6 "Bottom" -2 "comp" 0.823216200087 0 TRUE
"10619" 5 6 "Left" 2 "equ" 0.976099865735 0 FALSE
"10620" 5 6 "Top" -1 "comp" 1.75225400466 0 TRUE
"10621" 5 6 "Top" -1.5 "equ" 0.999644694585 0 TRUE
"10622" 5 6 "Bottom" 1.5 "comp" 0.799696668063 1 TRUE
"10623" 5 6 "Right" 0.5 "equ" 1.56412572829 1 FALSE
"10624" 5 6 "Left" 2 "equ" 0.893782845149 0 FALSE
"10625" 5 6 "Right" -0.5 "comp" 1.94044169024 0 FALSE
"10626" 5 6 "Left" 1.5 "comp" 0.999645461155 1 FALSE
"10627" 5 6 "Top" -2 "equ" 0.987836826275 0 TRUE
"10628" 5 6 "Left" -1.5 "equ" 1.84636816157 0 FALSE
"10629" 5 6 "Left" 1 "comp" 0.976104848443 1 FALSE
"10630" 5 6 "Right" 2 "comp" 0.987870938662 1 FALSE
"10631" 5 6 "Bottom" -1 "equ" 1.52880867666 0 TRUE
"10632" 5 6 "Top" 0 "comp" 1.11723238929 0 TRUE
"10633" 5 6 "Right" -0.5 "equ" 1.27009075811 0 FALSE
"10634" 5 6 "Left" -2 "comp" 0.893747966193 0 FALSE
"10635" 5 6 "Top" -2 "equ" 4.58652185128 0 TRUE
"10636" 5 6 "Bottom" -2 "equ" 1.10544943452 0 TRUE
"10637" 5 6 "Bottom" 2 "comp" 0.729141904843 1 TRUE
"10638" 5 6 "Left" 0 "equ" 1.83470479179 1 FALSE
"10639" 5 6 "Left" -1 "equ" 1.4582730777 0 FALSE
"10640" 5 6 "Bottom" 0 "comp" 1.3406489709 1 TRUE
"10641" 5 6 "Left" 1 "equ" 1.59930518052 0 FALSE
"10642" 5 6 "Bottom" -0.5 "comp" 1.05839465578 0 TRUE
"10643" 5 6 "Top" -0.5 "comp" 1.30540742646 0 TRUE
"10644" 5 6 "Bottom" 0 "comp" 1.0466561621 0 TRUE
"10645" 5 6 "Left" -2 "comp" 0.823189370121 0 FALSE
"10646" 5 6 "Left" 0.5 "equ" 1.03490387015 0 FALSE
"10647" 5 6 "Right" -2 "comp" 1.19955170959 0 FALSE
"10648" 5 6 "Bottom" -1.5 "comp" 1.15253564265 0 TRUE
"10649" 5 6 "Top" 0.5 "comp" 0.952578417285 1 TRUE
"10650" 5 6 "Top" 1.5 "comp" 0.670348249134 1 TRUE
"10651" 5 6 "Left" 1.5 "equ" 1.32891239364 0 FALSE
"10652" 5 6 "Right" -0.5 "equ" 1.41121561596 1 FALSE
"10653" 5 6 "Right" 2 "equ" 1.07019677481 0 FALSE
"10654" 5 6 "Top" 2 "comp" 0.670340966714 1 TRUE
"10655" 5 6 "Top" 2 "equ" 13.7360295406 0 TRUE
"10656" 5 6 "Top" -2 "comp" 0.858523669588 0 TRUE
"10657" 5 6 "Right" 1 "equ" 2.22271478634 0 FALSE
"10658" 5 6 "Top" -0.5 "equ" 1.17600803059 0 TRUE
"10659" 5 6 "Top" 0 "comp" 1.12898736424 0 TRUE
"10660" 5 6 "Left" 1 "equ" 1.12898966395 1 FALSE
"10661" 5 6 "Left" -0.5 "equ" 1.31715818527 0 FALSE
"10662" 5 6 "Bottom" -2 "comp" 0.635037713351 0 TRUE
"10663" 5 6 "Right" -2 "comp" 0.787910647012 0 FALSE
"10664" 5 6 "Right" 1 "equ" 1.12898008182 0 FALSE
"10665" 5 6 "Left" -0.5 "equ" 1.08194140105 0 FALSE
"10666" 5 6 "Right" 1 "equ" 1.5521407822 1 FALSE
"10667" 5 6 "Bottom" -1 "equ" 1.5288128928 1 TRUE
"10668" 5 6 "Top" -1 "comp" 1.10548814633 0 TRUE
"10669" 5 6 "Bottom" 0 "equ" 3.02252299041 0 TRUE
"10670" 5 6 "Right" -2 "comp" 0.929082648945 0 FALSE
"10671" 5 6 "Top" -2 "comp" 0.917317325298 0 TRUE
"10672" 5 6 "Left" -1 "comp" 0.987868255665 0 FALSE
"10673" 5 6 "Right" 2 "comp" 1.41125317791 1 FALSE
"10674" 5 6 "Right" 0 "equ" 1.45824893073 1 FALSE
"10675" 5 6 "Left" 2 "comp" 0.740887297659 1 FALSE
"10676" 5 6 "Bottom" -1.5 "equ" 1.31714745328 0 TRUE
"10677" 5 6 "Left" 1 "equ" 1.59942131595 0 FALSE
"10678" 5 6 "Left" -1 "comp" 1.68170077458 1 FALSE
"10679" 5 6 "Top" 0.5 "equ" 1.99924799436 1 TRUE
"10680" 5 6 "Top" 0 "equ" 1.02312359837 0 TRUE
"10681" 5 6 "Top" 2 "comp" 0.70557484545 1 TRUE
"10682" 5 6 "Right" 0.5 "comp" 0.893785528146 1 FALSE
"10683" 5 6 "Top" -0.5 "comp" 0.858528269011 0 TRUE
"10684" 5 6 "Left" -0.5 "equ" 1.4583068068 1 FALSE
"10685" 5 6 "Top" 1 "comp" 0.72911239188 1 TRUE
"10686" 5 6 "Right" 2 "comp" 0.882014455219 1 FALSE
"10687" 5 6 "Top" 1 "comp" 0.646827183969 1 TRUE
"10688" 5 6 "Top" 1.5 "comp" 0.623276989126 1 TRUE
"10689" 5 6 "Left" -2 "comp" 0.799692451925 0 FALSE
"10690" 5 6 "Left" 2 "comp" 0.752656070874 1 FALSE
"10691" 5 6 "Top" 1.5 "comp" 0.693814887795 1 TRUE
"10692" 5 6 "Right" 0.5 "equ" 1.55236807035 1 FALSE
"10693" 5 6 "Left" 0 "comp" 1.08191840394 1 FALSE
"10694" 5 6 "Bottom" 0.5 "equ" 1.77582374705 0 TRUE
"10695" 5 6 "Bottom" -0.5 "comp" 1.0349284004 0 TRUE
"10696" 5 6 "Bottom" 0.5 "comp" 1.37597445481 0 TRUE
"10697" 5 6 "Top" 1 "equ" 1.07019524167 0 TRUE
"10698" 5 6 "Right" -2 "equ" 0.905362658742 0 FALSE
"10699" 5 6 "Right" 2 "equ" 0.929059651831 0 FALSE
"10700" 5 6 "Bottom" 1 "comp" 0.811498403809 1 TRUE
"10701" 5 6 "Top" -2 "comp" 0.776148772931 0 TRUE
"10702" 5 6 "Top" -1 "equ" 1.29363367053 0 TRUE
"10703" 5 6 "Bottom" -1.5 "comp" 0.776215081278 0 TRUE
"10704" 5 6 "Bottom" 1 "equ" 1.19955975858 0 TRUE
"10705" 5 6 "Top" 0.5 "equ" 2.35207355397 0 TRUE
"10706" 5 6 "Right" -0.5 "equ" 0.976104081873 0 FALSE
"10707" 5 6 "Left" 1 "comp" 0.952587232845 1 FALSE
"10708" 5 6 "Left" 1 "equ" 1.59935539089 0 FALSE
"10709" 5 6 "Right" -0.5 "comp" 1.10543755268 0 FALSE
"10710" 5 6 "Right" 0 "comp" 0.858509488034 0 FALSE
"10711" 5 6 "Left" 1 "comp" 0.77617866918 1 FALSE
"10712" 5 6 "Left" 2 "comp" 0.823219266369 1 FALSE
"10713" 5 6 "Top" -1.5 "equ" 1.14072432478 0 TRUE
"10714" 5 6 "Right" 1.5 "equ" 1.15251609511 0 FALSE
"10715" 5 6 "Right" -2 "comp" 0.799673670949 0 FALSE
"10716" 5 6 "Left" 1.5 "equ" 1.04664581339 0 FALSE
"10717" 5 6 "Right" -1.5 "comp" 0.729112008595 0 FALSE
"10718" 5 6 "Left" 0 "comp" 0.8232288485 0 FALSE
"10719" 5 6 "Left" -1 "comp" 0.741045211177 0 FALSE
"10720" 5 6 "Bottom" -1.5 "comp" 0.752648405169 0 TRUE
"10721" 5 6 "Bottom" 2 "comp" 0.635052661475 1 TRUE
"10722" 5 6 "Bottom" 1 "comp" 0.65858982462 1 TRUE
"10723" 5 6 "Right" -0.5 "comp" 0.693851299893 0 FALSE
"10724" 5 6 "Left" -1.5 "equ" 1.17602259543 0 FALSE
"10725" 5 6 "Left" -2 "equ" 5.09219926386 0 FALSE
"10726" 5 6 "Top" 0 "equ" 2.06981310629 0 TRUE
"10727" 5 6 "Top" -1 "equ" 1.64644658173 0 TRUE
"10728" 5 6 "Bottom" -2 "equ" 1.68169464202 0 TRUE
"10729" 5 6 "Bottom" -1 "comp" 0.787933260841 0 TRUE
"10730" 5 6 "Right" 1 "comp" 1.72851753319 1 FALSE
"10731" 5 6 "Right" -1.5 "comp" 1.2583790944 0 FALSE
"10732" 5 6 "Left" 1.5 "comp" 1.37594762484 1 FALSE
